place_id,tripadvisor_id,fsq_id,name,business_status,types,price_level,ta_price_level,price_level_combined,rating,user_ratings_total,ta_rating,ta_user_ratings_total,combined_rating,geometry.location.lat,geometry.location.lng,formatted_address,zip_code,city,international_phone_number,website,google_category,ta_4sq_cuisine1,ta_4sq_cuisine2,ta_4sq_cuisine3,ta_4sq_cuisine4,ta_4sq_cuisine5,main_category_1,main_category_2,main_category_3,main_category_4,combined_main_category,sub_category,neighboorhood_area_km2,resident_population_total,population_age_0_14,population_15_19,population_20_24,population_25_34,population_35_44,population_45_54,population_54_64,population_65+,resident_per_km2,brut_income_annual_per_person,district,district_cluster,combined_main_category_2
ChIJ-Zs39HNljEcRuesV2k5wCZo,23526559,,Calia,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4,461,3,32,3.9,46.2082026,6.1259985,"Rue de Lyon 75, 1203 Genève, Switzerland",1203,Genève,+41 22 340 14 52,,Italian restaurant,Italian,Pizza,0,0,0,Italian,,,,Italian,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,European
ChIJFbbjIMRkjEcR4DHAfGLZsSk,4429919,4eb8170493ad236571473131,Restaurant L'Ambiance à Genève,OPERATIONAL,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2,2,3,4.2,115,4,21,4.2,46.2115698,6.1260651,"Rue Châtelain 5, 1203 Genève, Switzerland",1203,Genève,+41 22 340 33 68,,Restaurant,Italian,0,0,0,0,Italian,,,,Italian,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,European
ChIJE_GRU8FkjEcRvmGQMcgjZpg,,,Casa Puglia Ristorante,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2131875,6.1258535,"Av. De-Luserna 20, 1203 Genève, Switzerland",1203,Genève,+41 22 345 84 44,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,General
ChIJ3UahYMFkjEcRZ-ZTLOtIH9k,,,RPSA - Résidence Liotard,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.5,26,,,4.5,46.2141802,6.1261835,"Rue Liotard 78, 1203 Genève, Switzerland",1203,Genève,+41 22 561 40 00,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,General
ChIJQ7u1vc9kjEcRhow0_fFXGLM,11726173,,Chanaan,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.1,139,4.5,19,4.2,46.2059781,6.1272208,"Rue De-Miléant 7, 1203 Genève, Switzerland",1203,Genève,+41 22 344 97 85,,Restaurant,Chinese,Asian,,0,0,Chinese,,,,Chinese,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,Asian
ChIJWeF-pMNkjEcRCKE9maeYDqg,17458201,,Domino's,OPERATIONAL,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,3.7,407,2,6,3.7,46.2086538,6.1267422,"Av. Wendt 1, 1203 Genève, Switzerland",1203,Genève,+41 844 424 242,https://www.dominos.ch/,Pizza restaurant,Italian,Pizza,,0,0,Pizza,,,,Pizza,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,Fast Food
ChIJfxzL8sVkjEcRyaXFzwY6WTc,21275737,4b54730ff964a520b0bb27e3,Morena Bar,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,,3,4.1,168,3.5,4,4.1,46.208662,6.126666,"Av. Wendt 1, 1203 Genève, Switzerland",1203,Genève,+41 22 345 01 10,,Bar,Bar,Café,0,,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,General
ChIJDbJgRK1ljEcRMq3mSkx-tlE,,,Eat night Genève,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,3.1,23,,,3.1,46.2130861,6.1272597,"Rue Liotard 57, 1203 Genève, Switzerland",1203,Genève,+41 78 810 02 07,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,General
ChIJ2Tq2tWpljEcRyPziLK-5wS8,,,Coco's Cuisine,OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,43,,,5,46.2130861,6.1272597,"Rue Liotard 57, 1203 Genève, Switzerland",1203,Genève,+41 76 803 38 06,http://www.cocoscuisine.com/,Caterer,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,General
ChIJrayc9sNkjEcRjKKFGqtOJZk,,,Granito De Mostaza,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2130861,6.1272597,"Rue Liotard 57, 1203 Genève, Switzerland",1203,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,General
ChIJB5TEf0xljEcRxJLzdoNI1gc,23900045,,Ô'Spice,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.6,17,,,4.6,46.2130916,6.1273222,"Rue Liotard 57, 1203 Genève, Switzerland",1203,Genève,+41 76 495 47 55,,Fast food restaurant,0,0,0,0,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,Fast Food
ChIJcab-icVljEcRsS43zEsbtIs,,,Cafe-restaurant Au fil de l'arve,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.2006732,6.1274941,"Quai des Arénières 14, 1205 Genève, Switzerland",1205,Genève,,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,General
ChIJt2-Qmc1kjEcREMF5kpCgJT8,12925683,4f9c2ba1e4b0de6267bbe27e,La Passerelle,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.6,102,4.5,3,4.6,46.2012951,6.1283193,"Rue Emile-Nicolet 15, 1205 Genève, Switzerland",1205,Genève,+41 22 808 06 38,,Restaurant,Swiss,European,0,0,0,Swiss,European,,,"Swiss, European",,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,European
ChIJTfwD_19ljEcR0rw1sMZe5u8,6720269,,La Fraîche,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.4,52,2.5,11,4.1,46.2055042,6.1276852,"Av. des Tilleuls 15, 1203 Genève, Switzerland",1203,Genève,+41 22 559 33 66,,Restaurant,Pizza,0,0,0,0,Pizza,,,,Pizza,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,Fast Food
ChIJP-ye3bRljEcRfOfwzeM3VBA,,,Max Poulet,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4,2,,,4,46.2073813,6.1274933,"Rue des Charmilles 23, 1203 Genève, Switzerland",1203,Genève,+41 79 380 18 97,,Chicken restaurant,0,0,0,Chicken,0,Chicken,,,,Chicken,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,Fast Food
ChIJ17p7fM9kjEcRElELXjC1Djg,4172866,,Café de Charmilles,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4,198,4,16,4,46.2077673,6.1276029,"Rue des Charmilles 40, 1203 Genève, Switzerland",1203,Genève,+41 22 340 59 11,,Restaurant,Brazilian,Pizza,South American,0,0,South American,,,,South American,Brazilian,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,American
ChIJ047wgMVkjEcR5YCKUVjJ-fQ,,57b1654ccd10284b638bea48,Silver Kebab SA,OPERATIONAL,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.4,104,,,4.4,46.2082951,6.12788,"Rue de Lyon 73, 1203 Genève, Switzerland",1203,Genève,+41 22 940 00 94,,Doner kebab restaurant,Kebab,0,0,0,0,Turkish,,,,Turkish,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,Middle Eastern & African
ChIJMwpcEOxkjEcRd_2UofasmUM,751711,69a3a67eb2784de345c415ea,Café du Soleil,OPERATIONAL,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.5,1893,4.5,1614,4.5,46.2232563,6.1276476,"Pl. du Petit-Saconnex 6, 1209 Genève, Switzerland",1209,Genève,+41 22 733 34 17,,Swiss restaurant,French,Swiss,European,,,Swiss,French,European,,"Swiss, French, European",,1.61,17091,2846,825,839,2130,2701,2370,2067,3313,10625,121282,Servette Petit-Saconnex,4,European
ChIJhyORBCNljEcRhrwdbT_kmbI,,5ccde36a471d6e002c17f5ec,Le Bistro,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.6,13,,,4.6,46.2232421,6.1277727,"Pl. du Petit-Saconnex 4, 1209 Genève, Switzerland",1209,Genève,+41 22 733 05 71,https://lebistropetitsaconnex.ch/,Restaurant,French,0,0,0,0,French,,,,French,,1.61,17091,2846,825,839,2130,2701,2370,2067,3313,10625,121282,Servette Petit-Saconnex,4,European
ChIJjYSJEOxkjEcROS7epWf5YnE,13206297,4b191d4cf964a52028d823e3,Café du Commerce,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,2,2,4.2,81,4,14,4.2,46.2232769,6.1277113,"Pl. du Petit-Saconnex 4, 1209 Genève, Switzerland",1209,Genève,+41 22 734 43 98,,Restaurant,Swiss,French,European,0,0,Swiss,French,European,,"Swiss, French, European",,1.61,17091,2846,825,839,2130,2701,2370,2067,3313,10625,121282,Servette Petit-Saconnex,4,European
ChIJOzC1ZfdljEcRjbulzE9zFTQ,3538653,503fa9c5e4b03119ef63e56b,Luigia Petit Saconnex,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.3,1678,3.5,475,4.1,46.2244759,6.1263378,"Chem. de la Tourelle 2, 1209 Genève, Switzerland",1209,Genève,+41 22 788 77 70,,Restaurant,Italian,Pizza,Mediterranean,European,Neapolitan,Italian,Pizza,,,"Italian, Pizza",,1.61,17091,2846,825,839,2130,2701,2370,2067,3313,10625,121282,Servette Petit-Saconnex,4,Fast Food
ChIJFW95Fc5kjEcRuYzGeuXeXFc,805238,4dfb9fe5e4cd56793609bdc4,Giardino Romano,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.3,208,4,128,4.2,46.2046655,6.1287524,"Rue de Saint-Jean 30 a, 1203 Genève, Switzerland",1203,Genève,+41 22 340 26 27,,Italian restaurant,Italian,European,Mediterranean,,,Italian,European,,,"Italian, European",,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,European
ChIJ4Smb2Rw3jEcR1eKMKZy7xpE,4022533,5075bc12e4b0127e8e2d0127,Restaurant Chandigarh Tandoori,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.1,426,4,143,4.1,46.2082869,6.1286529,"Rue de Lyon 67, 1203 Genève, Switzerland",1203,Genève,+41 22 344 81 20,,Indian restaurant,Indian,Asian,,,0,Indian,,,,Indian,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,1,Asian
ChIJN20pWcRkjEcR4EwsLvc86XQ,3267267,4e4eade6b0fb088f3c10e65c,Lamartine,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.4,408,4.5,108,4.4,46.2113265,6.1284906,"Av. Soret 2, 1203 Genève, Switzerland",1203,Genève,+41 22 345 90 91,,Spanish restaurant,Steakhouse,Mediterranean,Spanish,European,0,Spanish,Steakhouse / Barbecue / Grill,,,"Spanish, Steakhouse / Barbecue / Grill",,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,"Steakhouse / Barbecue / Grill, Middle Eastern & African"
ChIJsWr0e8RkjEcRmRG7uARgnls,4302122,551e96e9498ee3db6cf93637,Restaurant Trigal,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4,286,3.5,43,3.9,46.2125608,6.1284746,"Rue Lamartine 27, 1203 Genève, Switzerland",1203,Genève,+41 22 345 32 78,,Portuguese restaurant,Swiss,European,0,0,0,Portuguese,Swiss,European,,"Portuguese, Swiss, European",,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,European
ChIJYYG8MX9ljEcR0ELGJrAog8s,1390087,,divino snack-café,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.8,6,4,5,4.4,46.2128665,6.1292608,"Av. Wendt 56, 1203 Genève, Switzerland",1203,Genève,+41 22 727 60 60,,Restaurant,Swiss,European,0,0,0,Swiss,European,,,"Swiss, European",,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,European
ChIJMYEUfsNkjEcRgaY-NpVoIy4,12322869,,DOSA Sàrl,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.2,141,4.5,18,4.2,46.2128665,6.1292608,"Av. Wendt 56, 1203 Genève, Switzerland",1203,Genève,+41 22 740 55 40,,Italian restaurant,Italian,,0,0,0,Italian,,,,Italian,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,European
ChIJ3bEG7MNkjEcRaBZwK9ldo7Y,,,Restaurant Scolaire Liotard,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2137811,6.1274503,"Rue Liotard 66, 1203 Genève, Switzerland",1203,Genève,,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.09,34002,4967,1547,1937,5163,5549,4924,4290,5625,16282,109266,Saint-Jean Charmilles,2,General
ChIJWeF-pMNkjEcRFM0-x2UqV1A,,,Rolling Pizza Servette,OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.2,262,,,4.2,46.2142433,6.1287889,"Rte de Meyrin 6, 1202 Genève, Switzerland",1202,Genève,+41 22 313 43 73,,Pizza delivery,0,0,0,Pizza,Italian,Pizza,,,,Pizza,,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Servette Petit-Saconnex,6,Fast Food
ChIJQY7Eo8NkjEcRDCKDPat6U3o,15085776,5d7e6b0b94bd6800099e41f2,King Curry,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.3,148,4.5,61,4.4,46.2142,6.1289073,"Rte de Meyrin 4, 1202 Genève, Switzerland",1202,Genève,+41 22 733 82 48,,Indian restaurant,Indian,Asian,Healthy,Bar,Diner,Indian,,,,Indian,,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Servette Petit-Saconnex,6,Asian
ChIJx0slo3JljEcReODyZpJhLZw,23460479,,Il marinaio,OPERATIONAL,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.6,48,4.5,3,4.6,46.2144147,6.1285496,"Rte de Meyrin 8, 1202 Genève, Switzerland",1202,Genève,+41 22 734 01 02,,Italian restaurant,Italian,0,0,0,0,Italian,,,,Italian,,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Servette Petit-Saconnex,6,European
ChIJhaY4u8NkjEcRwq4aWjg3GbA,,0e3c35be7794475e4e324ea6,Le Pavillon De Ruth,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4,1,,,4,46.2144147,6.1285496,"Rte de Meyrin 8, 1202 Genève, Switzerland",1202,Genève,,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Servette Petit-Saconnex,6,General
ChIJ_zm4u8NkjEcRBNFhpT0SVbo,,,"Bohemies, Paredes Da Silva",OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,3.6,18,,,3.6,46.2144147,6.1285496,"Rte de Meyrin 8, 1202 Genève, Switzerland",1202,Genève,+41 22 208 92 27,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Servette Petit-Saconnex,6,General
ChIJ_2QNS15ljEcR4rWSZa8RiOo,9772773,78f519496f1a46e1d22e0a6c,KAPRiS KEBAP PIZZA TACOS,OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,1,2,4.1,298,4,12,4.1,46.214249,6.1290072,"Rte de Meyrin 4, 1202 Genève, Switzerland",1202,Genève,+41 22 734 36 83,,Fast food restaurant,Turkish,Fast Food,0,0,0,Turkish,,,,Turkish,,2.43,20878,2736,879,1356,3501,3555,3028,2668,3155,8608,107269,Servette Petit-Saconnex,6,Middle Eastern & African
ChIJgfGODelkjEcRCR0tgoNbswI,2437890,4b2cbc68f964a520dfc824e3,Point-du-Jour,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4,201,4,83,4,46.2206095,6.1289836,"Rue de Moillebeau 37, 1209 Genève, Switzerland",1209,Genève,+41 22 733 17 55,,Italian restaurant,Italian,European,,0,0,Italian,European,,,"Italian, European",,1.61,17091,2846,825,839,2130,2701,2370,2067,3313,10625,121282,Servette Petit-Saconnex,4,European
ChIJARjSeiV7jEcR8tydzSBs3no,23309074,,McDonald’s,OPERATIONAL,"['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']",2,,3,3.8,1634,,,3.8,46.1882238,6.1285431,"Rte des Jeunes 9, 1227 Genève, Switzerland",1227,Genève,+41 22 301 99 11,,Restaurant,0,0,0,Burger,American,Hamburger,American,,,"Hamburger, American",,1.39,4772,522,174,279,901,832,740,624,700,3425,94723,Bâtie - Acacias,12,"Hamburger, American"
ChIJ014MLKJkjEcR8xtl78RQR50,,,Sogel,CLOSED_TEMPORARILY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.1885591,6.1295006,"Rte des Acacias 45A, 1227 Genève, Switzerland",1227,Genève,+41 22 920 94 00,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.39,4772,522,174,279,901,832,740,624,700,3425,94723,Bâtie - Acacias,12,General
ChIJW1FAfiV7jEcRIsO9VGJpGf0,,,Ikigaïi Fitness Food,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,,,,,,,46.1888922,6.1290688,"Rte des Acacias 45B, 1227 Genève, Switzerland",1227,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.39,4772,522,174,279,901,832,740,624,700,3425,94723,Bâtie - Acacias,12,General
ChIJyST57C17jEcRMbYmIcVKMXk,10363868,,Brasserie des Artisans,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.1,98,3.5,6,4.1,46.1914,6.1286,"Rte des Jeunes 5, 1227 Genève, Switzerland",1227,Genève,+41 22 301 12 64,,Restaurant,0,0,0,0,Bakery,French,,,,French,,1.39,4772,522,174,279,901,832,740,624,700,3425,94723,Bâtie - Acacias,12,European
ChIJ34w2ZC57jEcRYd4Zse_EACE,2290967,cdf978e4a7ad4c1acaa316be,Restaurant l'Atelier Genève,OPERATIONAL,"['restaurant', 'bar', 'night_club', 'food', 'point_of_interest', 'establishment']",2,2,3,4.1,563,3.5,226,3.9,46.1927574,6.1297338,"Rue Boissonnas 16, 1227 Genève, Switzerland",1227,Genève,+41 22 320 34 84,,Restaurant,French,Swiss,0,0,0,French,Swiss,,,"French, Swiss",,1.39,4772,522,174,279,901,832,740,624,700,3425,94723,Bâtie - Acacias,12,European
ChIJe4KZEi57jEcRiizm1Pwhmcc,18186804,3e27e67c018549695a6a2f17,Café-Restaurant Havana,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,3,4,118,3.5,2,4,46.1931796,6.1285583,"Rue Viguet 8, 1227 Genève, Switzerland",1227,Genève,+41 22 301 29 54,,Restaurant,Swiss,Bar,Pizza,European,Pub,Swiss,European,,,"Swiss, European",,1.39,4772,522,174,279,901,832,740,624,700,3425,94723,Bâtie - Acacias,12,European
ChIJ01rBkiNljEcRSr5CL-pwwxk,8117249,555ac75c498e157733307800,Maliwan Thaï Cuisine / Maliwan Thai Kitchen / มะลิวัลย์ครัวไทย,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.4,56,4.5,9,4.4,46.2008156,6.1299918,"Rue des Deux-Ponts 23, 1205 Genève, Switzerland",1205,Genève,+41 22 329 29 46,,Thai restaurant,Thai,Soups,,,,Thai,,,,Thai,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,Asian
ChIJsxKbcNJkjEcRTP-LLNxX3ac,15522621,590f1e910d2be707b9542e06,Lahore Food,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,2,2,4.3,190,4.5,8,4.3,46.2013941,6.1297806,"Rdpt de la Jonction 8, 1205 Genève, Switzerland",1205,Genève,+41 22 328 97 97,https://www.lahorefood.ch/,Indian restaurant,Indian,Middle Eastern,Pakistani,0,0,Indian,,,,Indian,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,Asian
ChIJtZaiH9V6jEcR4z70j1F8bc0,8731343,5a99a5cf4c954c3e3fa2dcdf,El Baraka,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,2,4,263,3.5,24,4,46.201061,6.1297659,"Rue des Deux-Ponts 18, 1205 Genève, Switzerland",1205,Genève,+41 22 731 27 35,,Turkish restaurant,Middle Eastern,0,0,0,0,Turkish,,,,Turkish,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,Middle Eastern & African
ChIJzwzpD_RljEcRP7yzcmyRECo,,,Tea room,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2005836,6.1296769,"Rue des Ormeaux, 1213 Lancy, Switzerland",1213,Lancy,,,Tea house,0,0,0,0,0,General / Café,,,,General / Café,,4.78,34322,6055,1956,2148,4721,5127,5017,3956,5342,7187,123472,Jonction - Plainpalais,8,General
ChIJczZwddFljEcRv1nrpjCuQIk,8727830,c1ee3c3df702491872dc91c1,Aquarium Bar Café,OPERATIONAL,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4,4,3.5,22,3.6,46.2013352,6.1295974,"Av. de la Jonction 5, 1205 Genève, Switzerland",1205,Genève,+41 22 329 43 34,0,Bar,Karaoke Bar,Bistro,0,Café,0,General / Bar / Pub / Bistro,,,,General / Bar / Pub / Bistro,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,General
ChIJ3eaLfNJkjEcRWRtW51oU0mA,,b38bdfb0372344793b4061aa,Café Restaurant chez Martins,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4,2,,,4,46.2005687,6.1297697,"Rue des Deux-Ponts 27, 1205 Genève, Switzerland",1205,Genève,,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,General
ChIJ1d6X9LlljEcRvu_khXPZlfw,13308504,,EcuaLatino Restaurant,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.3,233,4.5,22,4.3,46.2006958,6.1298635,"Rue des Deux-Ponts 25, 1205 Genève, Switzerland",1205,Genève,+41 22 800 16 57,,Restaurant,International,Latin,Seafood,Spanish,Soups,South American,,,,South American,South American,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,American
ChIJfUvyZNJkjEcRdWecewGs8tE,6508855,4d2edb34ad3a8cfa69e597bd,Spécialités Libanaises,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,1,2,4.1,22,4.5,10,4.2,46.2011539,6.1298508,"Rue des Deux-Ponts 18, 1205 Genève, Switzerland",1205,Genève,+41 22 320 73 78,,Restaurant,Lebanese,Middle Eastern,Mediterranean,0,0,Lebanese,,,,Lebanese,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,Middle Eastern & African
ChIJ0y0vQF5ljEcRooCrgVNWunM,,,Zafaran Délices,CLOSED_TEMPORARILY,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2008156,6.1299918,"Rue des Deux-Ponts 23, 1205 Genève, Switzerland",1205,Genève,+41 78 894 25 09,0,Kebab shop,0,0,0,0,0,Other Middle Eastern,,,,Other Middle Eastern,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,Middle Eastern & African
ChIJheDJTf1ljEcR8qh9aTiHja4,,,Özer Kebap,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4,1,,,4,46.2015015,6.1298712,"Rdpt de la Jonction 6, 1205 Genève, Switzerland",1205,Genève,+41 22 793 67 30,https://yellow.local.ch/d/lG5HNnchMh_-_m2s0S6Gqw,Fast food restaurant,0,0,0,Fast Food,Turkish,Turkish,,,,Turkish,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Jonction - Plainpalais,8,Middle Eastern & African
